year_of_birth,sex,age,year,population,PYadj,LEadj,bau_PYadj,bau_LEadj,diff_LEadj,diff_PYadj
1901,female,109,2010,207.0,99.12582282825697,0.47886870931525105,99.12582282825697,0.47886870931525105,0.0,0.0
1901,male,109,2010,86.625,41.79833696929562,0.4825204844940331,41.79833696929562,0.4825204844940331,0.0,0.0
1902,female,108,2010,207.0,99.12582282825697,0.7240717281230855,99.12582282825697,0.7233742736210527,0.000697454502032846,0.0
1902,female,109,2011,105.8521420282146,50.757024893221725,0.4795087177328219,50.61265181130093,0.4788687093152511,0.000640008417570781,0.14437308192079712
1902,male,108,2010,86.625,41.79833696929562,0.7256411436216065,41.79833696929562,0.7249870374203383,0.0006541062012681564,0.0
1902,male,109,2011,43.58817454502803,21.060327096926038,0.483166072375204,21.003665147241186,0.4825204844940331,0.0006455878811708615,0.05666194968485172
1903,female,107,2010,207.0,99.12582282825697,0.850326611855,99.12582282825697,0.8482163646024908,0.0021102472525091898,0.0
1903,female,108,2011,105.8521420282146,50.757024893221725,0.7264074618842645,50.61265181130093,0.7233742736210527,0.003033188263211861,0.14437308192079712
1903,female,109,2012,54.34383782654192,26.134760932506328,0.48091489261257003,25.842312833157717,0.47886870931525105,0.002046183297318982,0.2924480993486114
1903,male,107,2010,86.625,41.79833696929562,0.8489769808609902,41.79833696929562,0.8468264850235038,0.002150495837486388,0.0
1903,male,108,2011,43.58817454502803,21.060327096926038,0.7282776654249362,21.003665147241186,0.7249870374203383,0.0032906280045978953,0.05666194968485172
1903,male,109,2012,22.03688270205475,10.68396690086161,0.48482206150988044,10.554342148624205,0.48252048449403306,0.002301577015847378,0.12962475223740455
1904,female,106,2010,207.0,99.12582282825697,0.9155083162580052,99.12582282825697,0.911959485233991,0.003548831024014265,0.0
1904,female,107,2011,105.8521420282146,50.757024893221725,0.8538740634370762,50.61265181130093,0.848216364602491,0.005657698834585223,0.14437308192079712
1904,female,108,2012,54.34383782654192,26.134760932506328,0.7291971882886433,25.842312833157717,0.7233742736210527,0.005822914667590662,0.2924480993486114
1904,female,109,2013,27.988821743232183,13.49261281142206,0.4820714832229274,13.19482597072051,0.47886870931525105,0.0032027739076763706,0.2977868407015496
1904,male,106,2010,86.625,41.79833696929562,0.9118058833958349,41.79833696929562,0.9080508098348372,0.0037550735609976904,0.0
1904,male,107,2011,43.58817454502803,21.060327096926038,0.8531407444340972,21.003665147241186,0.8468264850235038,0.006314259410593381,0.05666194968485172
1904,male,108,2012,22.03688270205475,10.68396690086161,0.731796815410688,10.554342148624205,0.7249870374203382,0.0068097779903497635,0.12962475223740455
1904,male,109,2013,11.189907611808241,5.442553682080935,0.48638057353910913,5.303557136781764,0.4825204844940331,0.0038600890450760095,0.13899654529917083
1905,female,105,2010,207.0,99.12582282825697,0.9492275430104857,99.12582282825697,0.9445060838683098,0.004721459142175921,0.0
1905,female,106,2011,105.8521420282146,50.757024893221725,0.9198139660599536,50.61265181130093,0.9119594852339911,0.007854480825962518,0.14437308192079712
1905,female,107,2012,54.34383782654192,26.134760932506328,0.8576364045258601,25.842312833157717,0.848216364602491,0.00942003992336915,0.2924480993486114
1905,female,108,2013,27.988821743232183,13.49261281142206,0.731452468310348,13.19482597072051,0.7233742736210527,0.008078194689295382,0.2977868407015496
1905,female,109,2014,14.451215496319005,6.979879937763459,0.48299604552581515,6.737145917303968,0.47886870931525105,0.004127336210564103,0.24273402045949144
1905,male,105,2010,86.625,41.79833696929562,0.9439285622443064,41.79833696929562,0.9388160342538807,0.005112527990425719,0.0
1905,male,106,2011,43.58817454502803,21.060327096926038,0.916979780693216,21.003665147241186,0.9080508098348372,0.008928970858378737,0.05666194968485172
1905,male,107,2012,22.03688270205475,10.68396690086161,0.8580681711587215,10.554342148624205,0.8468264850235037,0.01124168613521781,0.12962475223740455
1905,male,108,2013,11.189907611808241,5.442553682080935,0.7350534984444455,5.303557136781764,0.7249870374203382,0.010066461024107243,0.13899654529917083
1905,male,109,2014,5.704345421305658,2.782627055248843,0.487808302220929,2.6650375652996368,0.4825204844940331,0.005287817726895905,0.11758948994920626
1906,female,104,2010,1035.0,503.7857554288246,0.9983296556133434,503.7857554288246,0.9924852866226546,0.005844368990688853,0.0
1906,female,105,2011,555.0297668432855,266.14161180257094,0.9539766509144504,265.3845996489993,0.9445060838683095,0.00947056704614091,0.7570121535716225
1906,female,106,2012,284.9488641448103,137.03615240027523,0.9241792456999733,135.5027172020347,0.9119594852339908,0.012219760465982499,1.5334351982405394
1906,female,107,2013,146.75781622089164,70.74775814016303,0.8606538117058682,69.18632955122126,0.8482163646024908,0.012437447103377353,1.5614285889417658
1906,female,108,2014,75.77413752653277,36.5986087784446,0.7332305929384154,35.325846563158926,0.7233742736210527,0.00985631931736275,1.272762215285674
1906,female,109,2015,39.19906852903487,18.961307009532057,0.4837183055890055,18.037023260208763,0.478868709315251,0.004849596273754531,0.924283749323294
1906,male,104,2010,433.125,212.2646125527939,0.9903373034899053,212.2646125527939,0.9839224426555252,0.006414860834380143,0.0
1906,male,105,2011,228.1461426083361,110.23247565162292,0.9497212161646883,109.93589967916708,0.9388160342538806,0.010905181910807693,0.296575972455841
1906,male,106,2012,115.34389398189755,55.92126446288068,0.9228295724640087,55.24279174595201,0.9080508098348371,0.014778762629171549,0.6784727169286668
